attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
4428,L04428,5,2,16,37,2007,0,0,Furnished,14.47,0,0
4429,L04429,5,1,14,17,2001,0,0,Unfurnished,1.31,0,0
4430,L04430,5,4,4,37,2004,0,0,Furnished,12.91,0,0
4431,L04431,3,3,23,39,2001,0,0,Unfurnished,3.5700000000000003,0,0
4432,L04432,2,2,16,28,2018,0,1,Furnished,3.71,0,0
4433,L04433,5,3,6,35,2018,0,0,Unfurnished,3.47,0,0
4434,L04434,4,2,14,18,2009,0,1,Semi-Furnished,2.15,0,0
4435,L04435,2,3,0,14,2004,0,0,Semi-Furnished,3.02,0,0
4436,L04436,5,1,11,35,1992,0,2,Unfurnished,11.16,0,0
4437,L04437,2,4,2,7,2005,0,0,Furnished,11.55,0,0
4438,L04438,4,1,2,13,2008,0,0,Furnished,14.42,0,0
4439,L04439,1,1,10,18,1996,0,3,Semi-Furnished,1.65,0,0
4440,L04440,5,1,33,37,2011,0,0,Semi-Furnished,2.34,0,0
4441,L04441,4,2,4,13,2004,0,1,Unfurnished,13.29,0,0
4442,L04442,3,3,28,36,1998,0,0,Furnished,8.51,0,0
4443,L04443,5,2,29,31,2006,0,0,Unfurnished,8.22,0,0
4444,L04444,1,2,0,2,2022,0,0,Semi-Furnished,11.6,0,0
4445,L04445,4,4,4,16,1991,0,0,Unfurnished,8.34,0,0
4446,L04446,4,1,3,9,1996,0,0,Unfurnished,1.03,0,0
4447,L04447,2,2,6,9,2020,0,4,Unfurnished,13.5,0,0
4448,L04448,5,3,21,38,2003,0,0,Furnished,2.1,0,0
4449,L04449,1,2,1,11,1993,0,0,Unfurnished,7.25,0,0
4450,L04450,3,4,14,22,1999,0,0,Unfurnished,5.53,0,0
4451,L04451,2,4,29,33,2011,0,4,Semi-Furnished,5.61,0,0
4452,L04452,5,3,6,36,2013,0,0,Furnished,4.33,0,0
4453,L04453,1,4,11,23,2007,0,0,Semi-Furnished,14.36,0,0
4454,L04454,2,1,2,34,2000,0,0,Semi-Furnished,1.35,0,0
4455,L04455,1,1,0,9,1990,0,1,Furnished,12.06,0,0
4456,L04456,1,4,8,24,2021,0,1,Semi-Furnished,5.95,0,0
4457,L04457,2,2,7,8,2005,0,0,Semi-Furnished,0.88,0,0
4458,L04458,2,4,6,7,2003,0,0,Semi-Furnished,8.64,0,0
4459,L04459,5,3,29,36,2022,0,3,Semi-Furnished,5.65,0,0
4460,L04460,2,1,14,18,1996,0,2,Furnished,3.39,0,0
4461,L04461,5,1,1,3,2008,0,0,Furnished,5.62,0,0
4462,L04462,1,2,22,28,2014,0,0,Unfurnished,14.66,0,0
4463,L04463,2,3,2,6,1994,0,1,Semi-Furnished,11.51,0,0
4464,L04464,5,1,5,21,1999,0,1,Unfurnished,12.32,0,0
4465,L04465,5,1,14,28,1993,0,1,Unfurnished,7.93,0,0
4466,L04466,3,3,0,1,2013,0,0,Semi-Furnished,4.5,0,0
4467,L04467,5,2,29,36,1995,0,0,Furnished,8.27,0,0
4468,L04468,5,4,13,21,2001,0,2,Unfurnished,8.23,0,0
4469,L04469,3,2,25,35,2009,0,0,Semi-Furnished,2.31,0,0
4470,L04470,4,1,2,13,2015,0,0,Unfurnished,9.96,0,0
4471,L04471,2,1,2,10,2001,0,2,Unfurnished,11.74,0,0
4472,L04472,3,2,3,10,2022,0,1,Unfurnished,8.28,0,0
4473,L04473,5,2,9,13,2001,0,0,Furnished,6.01,0,0
4474,L04474,5,1,13,37,1993,0,0,Unfurnished,9.62,0,0
4475,L04475,2,3,30,38,2006,0,0,Semi-Furnished,8.11,0,0
4476,L04476,1,3,13,24,1999,0,0,Furnished,1.34,0,0
4477,L04477,3,4,1,2,2008,0,2,Semi-Furnished,5.68,0,0
4478,L04478,4,1,7,22,2022,0,0,Semi-Furnished,13.9,0,0
4479,L04479,2,1,9,17,2017,0,0,Semi-Furnished,1.02,0,0
4480,L04480,2,4,8,36,1991,0,0,Unfurnished,4.33,0,0
4481,L04481,3,1,13,14,2010,0,0,Furnished,12.86,0,0
4482,L04482,5,1,7,10,2012,0,3,Unfurnished,0.12,0,0
4483,L04483,5,2,17,35,2022,0,1,Semi-Furnished,14.12,0,0
4484,L04484,4,3,3,25,2015,0,2,Unfurnished,10.35,0,0
4485,L04485,3,3,1,3,2019,0,0,Unfurnished,5.75,0,0
4486,L04486,2,3,2,38,1993,0,2,Furnished,0.52,0,0
4487,L04487,3,4,6,17,1995,0,0,Semi-Furnished,0.78,0,0
4488,L04488,1,2,0,12,2023,0,1,Semi-Furnished,4.5,0,0
4489,L04489,2,1,21,24,2009,0,0,Semi-Furnished,9.92,0,0
4490,L04490,4,3,12,29,2004,0,0,Unfurnished,1.1,0,0
4491,L04491,4,3,2,25,2012,0,3,Unfurnished,13.24,0,0
4492,L04492,2,2,28,36,1998,0,0,Furnished,12.88,0,0
4493,L04493,5,1,2,26,2023,0,4,Furnished,4.35,0,0
4494,L04494,2,4,14,38,2023,0,0,Semi-Furnished,3.0,0,0
4495,L04495,2,1,0,1,2016,0,0,Unfurnished,6.5,0,0
4496,L04496,1,4,18,20,2005,0,1,Unfurnished,4.31,0,0
4497,L04497,2,4,27,28,1993,0,1,Semi-Furnished,14.26,0,0
4498,L04498,3,1,3,16,2017,0,0,Furnished,8.78,0,0
4499,L04499,3,4,12,17,2006,0,0,Furnished,11.07,0,0
4500,L04500,4,3,12,28,2001,0,3,Furnished,8.01,0,0
4501,L04501,5,2,2,12,1994,0,0,Unfurnished,12.57,0,0
4502,L04502,4,3,15,27,2019,0,0,Unfurnished,1.56,0,0
4503,L04503,1,4,6,30,2003,0,0,Semi-Furnished,10.87,0,0
4504,L04504,2,4,31,34,2003,0,0,Furnished,11.54,0,0
4505,L04505,4,2,2,37,1991,0,1,Furnished,5.47,0,0
4506,L04506,2,2,5,6,2017,0,0,Furnished,1.37,0,0
4507,L04507,4,3,1,7,2010,0,0,Furnished,9.83,0,0
4508,L04508,2,2,19,32,2004,0,2,Semi-Furnished,4.63,0,0
4509,L04509,4,2,1,32,2012,0,0,Semi-Furnished,8.8,0,0
4510,L04510,3,4,17,25,1999,0,0,Semi-Furnished,13.23,0,0
4511,L04511,1,2,24,33,2015,0,0,Unfurnished,12.5,0,0
4512,L04512,4,4,2,7,2023,0,0,Furnished,8.68,0,0
4513,L04513,3,1,0,12,1991,0,0,Unfurnished,1.72,0,0
4514,L04514,5,1,15,16,2020,0,1,Semi-Furnished,6.77,0,0
4515,L04515,4,1,0,16,1994,0,3,Semi-Furnished,10.91,0,0
4516,L04516,2,4,9,36,2008,0,4,Unfurnished,8.55,0,0
4517,L04517,1,1,0,13,2019,0,0,Unfurnished,5.01,0,0
4518,L04518,3,3,5,7,2006,0,0,Unfurnished,4.7,0,0
4519,L04519,3,4,34,36,2018,0,1,Unfurnished,10.21,0,0
4520,L04520,1,3,1,9,2001,0,0,Semi-Furnished,9.51,0,0
4521,L04521,4,4,18,32,1997,0,0,Unfurnished,8.92,0,0
4522,L04522,2,3,4,11,2004,0,0,Unfurnished,14.28,0,0
4523,L04523,5,1,0,8,2023,0,0,Unfurnished,13.43,0,0
4524,L04524,4,3,31,33,2017,0,1,Unfurnished,4.78,0,0
4525,L04525,1,1,11,23,2010,0,0,Unfurnished,3.81,0,0
4526,L04526,4,4,10,25,2006,0,0,Semi-Furnished,13.85,0,0
4527,L04527,4,1,6,8,2007,0,0,Unfurnished,3.2,0,0
4528,L04528,1,2,16,22,2013,0,1,Semi-Furnished,14.66,0,0
4529,L04529,1,2,2,4,2013,0,1,Semi-Furnished,3.31,0,0
4530,L04530,5,1,1,3,2001,0,0,Furnished,1.71,0,0
4531,L04531,1,2,18,29,1990,0,0,Furnished,5.92,0,0
4532,L04532,1,2,12,29,2021,0,0,Semi-Furnished,13.52,0,0
4533,L04533,1,2,21,34,1994,0,2,Semi-Furnished,11.0,0,0
4534,L04534,3,2,10,34,2015,0,0,Semi-Furnished,9.02,0,0
4535,L04535,1,3,6,28,1992,0,4,Unfurnished,10.55,0,0
4536,L04536,1,2,12,13,2022,0,0,Semi-Furnished,7.85,0,0
4537,L04537,1,4,12,15,2009,0,0,Furnished,4.84,0,0
4538,L04538,5,1,20,23,2001,0,1,Semi-Furnished,7.51,0,0
4539,L04539,4,4,0,26,2009,0,0,Semi-Furnished,5.76,0,0
4540,L04540,1,2,1,4,2006,0,3,Furnished,11.54,0,0
4541,L04541,1,4,18,26,1997,0,0,Unfurnished,2.58,0,0
4542,L04542,5,2,2,9,2002,0,0,Semi-Furnished,6.8,0,0
4543,L04543,4,3,4,5,1998,0,1,Furnished,1.69,0,0
4544,L04544,5,3,2,32,2008,0,3,Unfurnished,0.75,0,0
4545,L04545,2,3,19,20,2015,0,0,Unfurnished,3.56,0,0
4546,L04546,2,2,3,11,1994,0,0,Furnished,2.5,0,0
4547,L04547,2,1,12,15,2014,0,0,Furnished,11.75,0,0
4548,L04548,1,3,6,32,1994,0,0,Semi-Furnished,2.49,0,0
4549,L04549,5,2,0,28,2012,0,4,Furnished,10.12,0,0
4550,L04550,1,2,18,22,2021,0,0,Furnished,7.59,0,0
4551,L04551,2,4,2,17,1995,0,1,Unfurnished,5.48,0,0
4552,L04552,4,2,19,26,2003,0,2,Furnished,1.02,0,0
4553,L04553,4,4,6,7,2018,0,0,Unfurnished,6.31,0,0
4554,L04554,5,3,12,26,2011,0,0,Semi-Furnished,8.57,0,0
4555,L04555,4,4,21,25,2009,0,0,Furnished,1.85,0,0
4556,L04556,2,2,6,10,1997,0,0,Furnished,13.65,0,0
4557,L04557,5,4,0,19,2016,0,0,Semi-Furnished,1.75,0,0
4558,L04558,5,3,3,11,1996,0,0,Furnished,12.48,0,0
4559,L04559,2,2,11,13,2023,0,3,Furnished,11.77,0,0
4560,L04560,2,1,6,8,2017,0,0,Furnished,13.28,0,0
4561,L04561,2,1,3,4,2020,0,1,Furnished,1.6800000000000002,0,0
4562,L04562,2,2,26,31,2010,0,0,Furnished,6.96,0,0
4563,L04563,5,3,1,28,1999,0,2,Furnished,4.79,0,0
4564,L04564,4,2,0,11,2002,0,0,Unfurnished,10.32,0,0
4565,L04565,2,1,0,1,2015,0,0,Furnished,2.89,0,0
4566,L04566,3,2,0,38,2023,0,0,Furnished,1.44,0,0
4567,L04567,5,4,13,24,2008,0,2,Semi-Furnished,3.36,0,0
4568,L04568,1,4,29,31,1995,0,0,Furnished,14.88,0,0
4569,L04569,4,3,21,26,2004,0,0,Semi-Furnished,3.9,0,0
4570,L04570,5,3,3,5,2007,0,0,Semi-Furnished,4.37,0,0
4571,L04571,2,3,0,20,2009,0,0,Semi-Furnished,10.86,0,0
4572,L04572,3,3,9,11,1990,0,0,Semi-Furnished,4.74,0,0
4573,L04573,1,4,10,33,2011,0,0,Unfurnished,7.97,0,0
4574,L04574,4,1,6,38,2007,0,0,Unfurnished,11.29,0,0
4575,L04575,2,3,24,27,1999,0,0,Furnished,5.09,0,0
4576,L04576,5,3,30,34,2009,0,0,Semi-Furnished,5.47,0,0
4577,L04577,5,1,5,15,1995,0,0,Unfurnished,3.43,0,0
4578,L04578,4,3,2,32,2011,0,0,Unfurnished,11.27,0,0
4579,L04579,3,1,0,21,1993,0,0,Unfurnished,14.89,0,0
4580,L04580,2,3,2,5,1993,0,1,Furnished,1.03,0,0
4581,L04581,4,3,1,6,2008,0,0,Furnished,6.16,0,0
4582,L04582,4,3,33,38,2018,0,0,Unfurnished,5.21,0,0
4583,L04583,5,4,20,22,2017,0,4,Furnished,5.39,0,0
4584,L04584,4,4,4,18,2002,0,3,Semi-Furnished,7.91,0,0
4585,L04585,1,4,0,14,2017,0,0,Furnished,9.91,0,0
4586,L04586,1,3,2,10,2019,0,0,Semi-Furnished,7.42,0,0
4587,L04587,2,4,11,13,2011,0,1,Furnished,11.44,0,0
4588,L04588,4,4,4,31,2012,0,0,Semi-Furnished,1.04,0,0
4589,L04589,5,4,22,30,2007,0,0,Furnished,12.03,0,0
4590,L04590,2,2,0,3,2006,0,4,Furnished,13.25,0,0
4591,L04591,3,4,13,30,2020,0,2,Semi-Furnished,9.0,0,0
4592,L04592,5,2,1,6,2017,0,0,Semi-Furnished,4.87,0,0
4593,L04593,3,4,20,29,1997,0,0,Semi-Furnished,7.16,0,0
4594,L04594,2,3,6,8,2021,0,0,Unfurnished,8.97,0,0
4595,L04595,1,3,28,33,1995,0,3,Furnished,11.96,0,0
4596,L04596,5,3,7,17,1997,0,0,Furnished,11.78,0,0
4597,L04597,5,2,7,11,2011,0,0,Unfurnished,5.27,0,0
4598,L04598,2,3,6,13,2020,0,2,Furnished,6.55,0,0
4599,L04599,5,1,2,11,1995,0,3,Semi-Furnished,11.5,0,0
4600,L04600,5,4,10,31,1993,0,0,Semi-Furnished,6.48,0,0
4601,L04601,2,2,1,28,1996,0,3,Unfurnished,9.56,0,0
4602,L04602,4,2,0,6,2023,0,0,Furnished,14.81,0,0
4603,L04603,2,2,5,16,2016,0,0,Furnished,12.62,0,0
4604,L04604,5,3,0,4,1991,0,1,Unfurnished,3.35,0,0
4605,L04605,2,1,4,35,2003,0,1,Semi-Furnished,6.24,0,0
4606,L04606,5,2,8,26,2018,0,0,Semi-Furnished,8.22,0,0
4607,L04607,3,4,8,12,2011,0,2,Furnished,9.01,0,0
4608,L04608,3,4,6,11,1994,0,0,Semi-Furnished,4.54,0,0
4609,L04609,1,1,35,37,2007,0,0,Furnished,13.8,0,0
4610,L04610,2,4,17,25,2005,0,1,Semi-Furnished,13.66,0,0
4611,L04611,2,1,17,18,1995,0,0,Semi-Furnished,2.54,0,0
4612,L04612,3,4,16,19,1990,0,0,Furnished,13.95,0,0
4613,L04613,3,1,3,23,2001,0,0,Furnished,6.74,0,0
4614,L04614,3,3,15,38,2013,0,3,Semi-Furnished,6.63,0,0
4615,L04615,1,4,4,18,2000,0,0,Furnished,2.8200000000000003,0,0
4616,L04616,1,4,8,26,2023,0,0,Semi-Furnished,1.35,0,0
4617,L04617,4,4,1,6,2018,0,4,Furnished,3.8,0,0
4618,L04618,2,3,1,4,2021,0,0,Unfurnished,13.21,0,0
4619,L04619,1,3,3,29,2010,0,0,Furnished,6.16,0,0
4620,L04620,5,2,30,34,2022,0,1,Semi-Furnished,13.8,0,0
4621,L04621,2,2,16,17,2022,0,0,Semi-Furnished,9.04,0,0
4622,L04622,4,1,3,16,2017,0,0,Semi-Furnished,0.22,0,0
4623,L04623,3,2,1,2,1990,0,0,Unfurnished,5.03,0,0
4624,L04624,4,4,20,34,2001,0,4,Semi-Furnished,2.0,0,0
4625,L04625,2,3,0,8,2022,0,2,Furnished,11.21,0,0
4626,L04626,3,3,2,13,1994,0,0,Furnished,10.19,0,0
4627,L04627,4,3,6,8,1991,0,0,Semi-Furnished,3.5,0,0
4628,L04628,4,3,2,30,2013,0,0,Furnished,3.21,0,0
4629,L04629,2,1,29,32,2010,0,0,Semi-Furnished,13.55,0,0
4630,L04630,1,2,4,36,2019,0,0,Unfurnished,1.85,0,0
4631,L04631,5,3,9,30,2004,0,0,Semi-Furnished,0.59,0,0
4632,L04632,4,1,0,1,1998,0,4,Unfurnished,5.5600000000000005,0,0
4633,L04633,5,4,5,39,2021,0,2,Semi-Furnished,8.5,0,0
4634,L04634,2,2,2,17,1997,0,0,Unfurnished,13.79,0,0
4635,L04635,2,1,16,20,2012,0,0,Unfurnished,13.68,0,0
4636,L04636,1,3,9,24,2016,0,0,Unfurnished,2.18,0,0
4637,L04637,3,3,11,22,1997,0,2,Furnished,11.83,0,0
4638,L04638,5,3,0,29,2018,0,4,Furnished,14.02,0,0
4639,L04639,4,4,17,22,2000,0,4,Furnished,12.52,0,0
4640,L04640,3,2,2,9,2010,0,0,Unfurnished,6.27,0,0
4641,L04641,5,3,35,37,2019,0,0,Furnished,3.2,0,0
4642,L04642,5,2,8,10,2022,0,0,Furnished,13.74,0,0
4643,L04643,3,4,17,36,1992,0,4,Furnished,8.03,0,0
4644,L04644,3,1,22,37,2002,0,0,Furnished,3.87,0,0
4645,L04645,1,2,14,28,2012,0,2,Semi-Furnished,4.92,0,0
4646,L04646,4,1,18,28,2015,0,0,Unfurnished,8.47,0,0
4647,L04647,4,2,8,21,1999,0,0,Semi-Furnished,6.15,0,0
4648,L04648,4,3,21,24,2012,0,3,Unfurnished,0.7000000000000001,0,0
4649,L04649,3,3,1,2,1997,0,0,Semi-Furnished,8.66,0,0
4650,L04650,1,1,7,8,2003,0,0,Furnished,6.15,0,0
4651,L04651,2,2,12,27,2013,0,0,Furnished,7.15,0,0
4652,L04652,1,4,15,22,2007,0,0,Semi-Furnished,11.31,0,0
4653,L04653,3,2,12,37,2014,0,4,Semi-Furnished,0.48,0,0
4654,L04654,1,1,0,27,2009,0,0,Furnished,1.08,0,0
4655,L04655,3,2,17,29,2014,0,0,Furnished,0.12,0,0
4656,L04656,5,2,1,3,2006,0,0,Semi-Furnished,6.43,0,0
4657,L04657,5,1,2,13,1993,0,0,Unfurnished,4.28,0,0
4658,L04658,2,1,0,10,2010,0,0,Semi-Furnished,6.2,0,0
4659,L04659,5,1,21,36,2009,0,3,Semi-Furnished,8.7,0,0
4660,L04660,2,2,4,9,2006,0,0,Semi-Furnished,0.22,0,0
4661,L04661,4,1,24,27,2012,0,0,Semi-Furnished,2.46,0,0
4662,L04662,3,1,5,34,2010,0,0,Semi-Furnished,2.0,0,0
4663,L04663,4,4,0,1,2010,0,3,Furnished,9.36,0,0
4664,L04664,4,4,20,32,2013,0,0,Semi-Furnished,8.91,0,0
4665,L04665,2,4,16,25,2007,0,0,Furnished,1.26,0,0
4666,L04666,3,1,16,29,2008,0,1,Furnished,12.04,0,0
4667,L04667,2,1,2,7,1994,0,3,Semi-Furnished,2.5,0,0
4668,L04668,1,4,0,3,2016,0,4,Semi-Furnished,2.68,0,0
4669,L04669,4,3,6,20,1995,0,0,Semi-Furnished,6.1,0,0
4670,L04670,3,3,15,20,2003,0,3,Unfurnished,5.05,0,0
4671,L04671,4,4,4,30,1992,0,0,Unfurnished,14.48,0,0
4672,L04672,1,4,3,35,1990,0,2,Furnished,13.62,0,0
4673,L04673,1,3,13,35,2020,0,0,Semi-Furnished,0.86,0,0
4674,L04674,3,4,12,39,1999,0,4,Furnished,5.94,0,0
4675,L04675,3,1,26,27,2020,0,3,Semi-Furnished,11.78,0,0
4676,L04676,1,4,23,26,2006,0,0,Semi-Furnished,9.48,0,0
4677,L04677,4,2,10,14,2005,0,4,Semi-Furnished,11.6,0,0
4678,L04678,5,3,7,17,2016,0,3,Furnished,6.17,0,0
4679,L04679,4,1,14,18,2005,0,0,Unfurnished,5.89,0,0
4680,L04680,5,3,17,29,1993,0,0,Furnished,11.53,0,0
4681,L04681,2,4,6,20,2016,0,2,Furnished,4.45,0,0
4682,L04682,3,3,20,27,1998,0,3,Unfurnished,0.96,0,0
4683,L04683,1,4,8,18,2014,0,0,Semi-Furnished,13.37,0,0
4684,L04684,2,1,2,4,2013,0,0,Furnished,14.2,0,0
4685,L04685,4,1,0,1,2017,0,0,Semi-Furnished,9.21,0,0
4686,L04686,5,3,0,1,2007,0,0,Semi-Furnished,11.08,0,0
4687,L04687,3,1,9,26,2015,0,0,Unfurnished,10.38,0,0
4688,L04688,5,3,13,20,1999,0,0,Furnished,8.1,0,0
4689,L04689,4,3,15,23,2023,0,0,Unfurnished,9.04,0,0
4690,L04690,4,3,7,10,2000,0,4,Furnished,8.15,0,0
4691,L04691,1,3,0,11,2003,0,1,Unfurnished,1.79,0,0
4692,L04692,2,2,3,5,1990,0,0,Semi-Furnished,4.85,0,0
4693,L04693,3,2,0,1,2006,0,0,Unfurnished,0.36,0,0
4694,L04694,1,4,2,17,2006,0,0,Semi-Furnished,1.25,0,0
4695,L04695,5,1,1,22,1999,0,0,Furnished,7.67,0,0
4696,L04696,2,2,15,34,2019,0,3,Furnished,2.75,0,0
4697,L04697,3,2,3,29,2022,0,0,Unfurnished,5.42,0,0
4698,L04698,5,1,1,4,1991,0,0,Unfurnished,12.57,0,0
4699,L04699,3,3,3,5,2009,0,0,Semi-Furnished,1.4,0,0
4700,L04700,3,2,10,11,2021,0,0,Furnished,12.49,0,0
4701,L04701,2,2,16,21,1992,0,0,Semi-Furnished,13.43,0,0
4702,L04702,5,2,19,35,1994,0,1,Unfurnished,4.85,0,0
4703,L04703,1,2,4,12,2009,0,2,Unfurnished,6.88,0,0
4704,L04704,1,3,9,26,1992,0,4,Unfurnished,6.24,0,0
4705,L04705,1,1,7,19,1992,0,0,Unfurnished,2.25,0,0
4706,L04706,3,2,1,7,1995,0,0,Furnished,1.5,0,0
4707,L04707,4,2,0,7,2013,0,0,Semi-Furnished,6.8100000000000005,0,0
4708,L04708,2,2,17,26,1997,0,0,Furnished,8.55,0,0
4709,L04709,1,2,1,5,2005,0,1,Furnished,7.38,0,0
4710,L04710,2,1,1,21,1990,0,0,Furnished,10.24,0,0
4711,L04711,3,3,11,14,2003,0,3,Unfurnished,7.19,0,0
4712,L04712,2,4,3,4,1999,0,0,Unfurnished,12.97,0,0
4713,L04713,1,1,9,23,1999,0,2,Semi-Furnished,9.12,0,0
4714,L04714,1,2,7,20,2011,0,2,Furnished,3.47,0,0
4715,L04715,3,4,2,15,2020,0,2,Unfurnished,13.15,0,0
4716,L04716,3,2,9,29,1993,0,0,Furnished,12.92,0,0
4717,L04717,5,1,2,8,2012,0,0,Furnished,5.61,0,0
4718,L04718,3,3,13,19,2001,0,0,Furnished,2.92,0,0
4719,L04719,4,4,25,39,1997,0,0,Unfurnished,11.7,0,0
4720,L04720,4,4,14,28,2013,0,0,Furnished,0.99,0,0
4721,L04721,1,3,23,27,1990,0,1,Semi-Furnished,6.48,0,0
4722,L04722,3,3,2,4,2015,0,4,Unfurnished,6.95,0,0
4723,L04723,4,4,9,15,2011,0,0,Semi-Furnished,9.47,0,0
4724,L04724,4,4,3,35,2014,0,0,Unfurnished,4.14,0,0
4725,L04725,5,4,10,37,2020,0,0,Furnished,5.39,0,0
4726,L04726,3,4,0,1,2023,0,0,Furnished,14.31,0,0
4727,L04727,5,3,1,3,2000,0,0,Furnished,13.11,0,0
4728,L04728,2,1,21,24,1993,0,4,Unfurnished,5.79,0,0
4729,L04729,5,1,2,27,1997,0,0,Semi-Furnished,14.51,0,0
4730,L04730,2,3,1,36,2014,0,0,Semi-Furnished,1.03,0,0
4731,L04731,2,1,11,34,2020,0,0,Furnished,4.63,0,0
4732,L04732,3,1,20,29,2012,0,4,Semi-Furnished,10.69,0,0
4733,L04733,2,2,4,24,1993,0,0,Semi-Furnished,9.04,0,0
4734,L04734,2,1,6,24,1996,0,0,Semi-Furnished,7.93,0,0
4735,L04735,5,4,3,4,1999,0,0,Furnished,11.58,0,0
4736,L04736,3,1,1,3,1995,0,0,Unfurnished,14.66,0,0
4737,L04737,3,3,21,34,2020,0,2,Furnished,10.49,0,0
4738,L04738,2,1,8,23,1993,0,1,Furnished,6.55,0,0
4739,L04739,5,3,11,23,2010,0,1,Semi-Furnished,10.28,0,0
4740,L04740,5,4,0,5,2009,0,2,Furnished,7.97,0,0
4741,L04741,5,2,7,31,2006,0,3,Semi-Furnished,9.53,0,0
4742,L04742,5,2,0,6,1995,0,0,Furnished,10.12,0,0
4743,L04743,1,1,3,37,2000,0,0,Furnished,14.9,0,0
4744,L04744,2,1,6,10,2007,0,3,Unfurnished,7.5,0,0
4745,L04745,2,3,4,7,1998,0,0,Semi-Furnished,11.49,0,0
4746,L04746,2,2,13,39,2001,0,0,Furnished,14.26,0,0
4747,L04747,3,4,8,38,2020,0,4,Furnished,3.38,0,0
4748,L04748,3,3,8,21,2020,0,4,Unfurnished,5.8100000000000005,0,0
4749,L04749,5,1,16,20,2023,0,0,Semi-Furnished,8.39,0,0
4750,L04750,3,2,2,3,2005,0,0,Furnished,5.98,0,0
4751,L04751,4,1,9,22,2001,0,3,Semi-Furnished,10.98,0,0
4752,L04752,2,2,0,4,2002,0,1,Furnished,2.5700000000000003,0,0
4753,L04753,2,3,8,28,2002,0,0,Semi-Furnished,14.2,0,0
4754,L04754,1,4,3,12,1991,0,4,Semi-Furnished,5.72,0,0
4755,L04755,1,4,2,38,2004,0,2,Furnished,13.73,0,0
4756,L04756,4,4,28,36,2002,0,0,Unfurnished,14.37,0,0
4757,L04757,1,4,0,5,2023,0,0,Furnished,3.03,0,0
4758,L04758,5,4,4,13,2015,0,0,Unfurnished,8.51,0,0
4759,L04759,5,1,11,23,1995,0,1,Unfurnished,11.45,0,0
4760,L04760,2,1,21,30,2010,0,0,Furnished,0.61,0,0
4761,L04761,5,4,0,37,2022,0,0,Furnished,6.09,0,0
4762,L04762,1,2,0,25,2004,0,2,Unfurnished,6.28,0,0
4763,L04763,4,3,12,27,2017,0,3,Furnished,10.02,0,0
4764,L04764,5,2,13,14,1995,0,3,Furnished,7.87,0,0
4765,L04765,2,2,6,36,1995,0,1,Unfurnished,11.0,0,0
4766,L04766,2,4,9,39,2000,0,2,Furnished,5.47,0,0
4767,L04767,1,2,14,16,2003,0,0,Furnished,6.17,0,0
4768,L04768,5,1,7,22,2010,0,0,Semi-Furnished,6.17,0,0
4769,L04769,1,3,10,21,2009,0,0,Unfurnished,4.99,0,0
4770,L04770,2,3,13,21,1994,0,3,Semi-Furnished,1.27,0,0
4771,L04771,4,3,4,8,1998,0,2,Semi-Furnished,6.92,0,0
4772,L04772,5,2,6,16,2019,0,1,Furnished,12.97,0,0
4773,L04773,4,3,12,31,2016,0,0,Unfurnished,6.44,0,0
4774,L04774,5,3,8,10,1994,0,0,Unfurnished,2.24,0,0
4775,L04775,2,1,16,32,1994,0,0,Furnished,4.68,0,0
4776,L04776,5,4,12,34,2004,0,2,Semi-Furnished,11.4,0,0
4777,L04777,2,4,4,9,1998,0,0,Unfurnished,3.89,0,0
4778,L04778,3,1,7,17,2014,0,0,Semi-Furnished,0.98,0,0
4779,L04779,2,1,7,11,1997,0,0,Furnished,0.91,0,0
4780,L04780,2,4,10,32,2003,0,1,Furnished,9.14,0,0
4781,L04781,5,2,6,10,2021,0,0,Semi-Furnished,13.48,0,0
4782,L04782,4,1,0,22,2020,0,0,Semi-Furnished,3.98,0,0
4783,L04783,2,3,9,17,2012,0,0,Unfurnished,14.82,0,0
4784,L04784,5,1,2,4,1990,0,0,Unfurnished,3.38,0,0
4785,L04785,2,2,3,25,2020,0,4,Furnished,5.26,0,0
4786,L04786,1,1,0,21,1996,0,0,Semi-Furnished,7.07,0,0
4787,L04787,1,3,31,37,2004,0,0,Semi-Furnished,1.7000000000000002,0,0
4788,L04788,1,1,10,38,1995,0,0,Furnished,4.47,0,0
4789,L04789,1,1,0,1,2005,0,0,Semi-Furnished,9.06,0,0
4790,L04790,4,1,4,25,2003,0,1,Semi-Furnished,0.28,0,0
4791,L04791,2,4,18,36,2006,0,1,Semi-Furnished,7.3,0,0
4792,L04792,1,4,3,17,1999,0,2,Furnished,9.93,0,0
4793,L04793,5,2,1,24,2018,0,0,Semi-Furnished,4.54,0,0
4794,L04794,1,4,0,2,1997,0,0,Unfurnished,13.08,0,0
4795,L04795,3,2,11,15,2000,0,0,Unfurnished,4.23,0,0
4796,L04796,3,4,12,32,2007,0,0,Furnished,13.69,0,0
4797,L04797,4,2,19,39,2009,0,0,Furnished,12.52,0,0
4798,L04798,3,2,4,6,2005,0,4,Unfurnished,3.58,0,0
4799,L04799,5,2,0,1,2016,0,0,Semi-Furnished,1.04,0,0
4800,L04800,1,1,11,23,2012,0,0,Semi-Furnished,0.5700000000000001,0,0
4801,L04801,3,1,31,39,2003,0,0,Furnished,11.66,0,0
4802,L04802,3,2,1,17,2001,0,0,Semi-Furnished,8.47,0,0
